source_file,time_delta,timestamp_seconds,lat,lng,group,use,CounterClockwiseSequence,CounterClockwiseSegment
collins_dr_62_A_from_rosbag_run2.csv,303,1698865019.86862,40.4855198,-80.3327864,Path 1 – East segment 1,yes,670,2
collins_dr_62_A_from_rosbag_run2.csv,303.2,1698865020.07012,40.4855182,-80.3327873,Path 1 – East segment 1,yes,671,2
collins_dr_62_A_from_rosbag_run2.csv,303.4,1698865020.26754,40.4855167,-80.3327881,Path 1 – East segment 1,yes,672,2
collins_dr_62_A_from_rosbag_run2.csv,303.6,1698865020.46616,40.4855152,-80.332789,Path 1 – East segment 1,yes,673,2
collins_dr_62_A_from_rosbag_run2.csv,303.8,1698865020.66563,40.4855137,-80.33279,Path 1 – East segment 1,yes,674,2
collins_dr_62_A_from_rosbag_run2.csv,304,1698865020.86675,40.4855123,-80.3327912,Path 1 – East segment 1,yes,675,2
collins_dr_62_A_from_rosbag_run2.csv,304.2,1698865021.06673,40.4855108,-80.3327919,Path 1 – East segment 1,yes,676,2
collins_dr_62_A_from_rosbag_run2.csv,304.4,1698865021.26695,40.4855094,-80.332793,Path 1 – East segment 1,yes,677,2
collins_dr_62_A_from_rosbag_run2.csv,304.6,1698865021.47014,40.4855077,-80.3327936,Path 1 – East segment 1,yes,678,2
collins_dr_62_A_from_rosbag_run2.csv,304.8,1698865021.66449,40.4855063,-80.3327945,Path 1 – East segment 1,yes,679,2
collins_dr_62_A_from_rosbag_run2.csv,305,1698865021.86635,40.4855048,-80.3327954,Path 1 – East segment 1,yes,680,2
collins_dr_62_A_from_rosbag_run2.csv,305.2,1698865022.06472,40.4855034,-80.3327961,Path 1 – East segment 1,yes,681,2
collins_dr_62_A_from_rosbag_run2.csv,305.4,1698865022.26805,40.4855019,-80.3327967,Path 1 – East segment 1,yes,682,2
collins_dr_62_A_from_rosbag_run2.csv,305.6,1698865022.46532,40.4855006,-80.3327974,Path 1 – East segment 1,yes,683,2
collins_dr_62_A_from_rosbag_run2.csv,305.8,1698865022.6667,40.4854992,-80.332798,Path 1 – East segment 1,yes,684,2
collins_dr_62_A_from_rosbag_run2.csv,306,1698865022.86494,40.4854979,-80.332799,Path 1 – East segment 1,yes,685,2
collins_dr_62_A_from_rosbag_run2.csv,306.2,1698865023.06535,40.4854967,-80.3327997,Path 1 – East segment 1,yes,686,2
collins_dr_62_A_from_rosbag_run2.csv,306.4,1698865023.2655,40.4854955,-80.3328009,Path 1 – East segment 1,yes,687,2
collins_dr_62_A_from_rosbag_run2.csv,306.6,1698865023.46414,40.4854942,-80.3328019,Path 1 – East segment 1,yes,688,2
collins_dr_62_A_from_rosbag_run2.csv,306.8,1698865023.66397,40.4854929,-80.3328031,Path 1 – East segment 1,yes,689,2
collins_dr_62_A_from_rosbag_run2.csv,307,1698865023.86462,40.4854918,-80.3328043,Path 1 – East segment 1,yes,690,2
collins_dr_62_A_from_rosbag_run2.csv,307.2,1698865024.06532,40.4854905,-80.3328057,Path 1 – East segment 1,yes,691,2
collins_dr_62_A_from_rosbag_run2.csv,307.4,1698865024.26458,40.4854894,-80.332807,Path 1 – East segment 1,yes,692,2
collins_dr_62_A_from_rosbag_run2.csv,307.6,1698865024.46802,40.4854884,-80.3328086,Path 1 – East segment 1,yes,693,2
collins_dr_62_A_from_rosbag_run2.csv,307.8,1698865024.66685,40.4854874,-80.33281,Path 1 – East segment 1,yes,694,2
collins_dr_62_A_from_rosbag_run2.csv,308,1698865024.86693,40.4854864,-80.3328116,Path 1 – East segment 1,yes,695,2
collins_dr_62_A_from_rosbag_run2.csv,308.2,1698865025.06475,40.4854855,-80.3328132,Path 1 – East segment 1,yes,696,2
collins_dr_62_A_from_rosbag_run2.csv,308.4,1698865025.26419,40.4854845,-80.3328149,Path 1 – East segment 1,yes,697,2
collins_dr_62_A_from_rosbag_run2.csv,308.6,1698865025.4666,40.4854836,-80.3328166,Path 1 – East segment 1,yes,698,2
collins_dr_62_A_from_rosbag_run2.csv,308.8,1698865025.66576,40.4854828,-80.3328181,Path 1 – East segment 1,yes,699,2
collins_dr_62_A_from_rosbag_run2.csv,309,1698865025.86615,40.4854818,-80.3328195,Path 1 – East segment 1,yes,700,2
collins_dr_62_A_from_rosbag_run2.csv,309.2,1698865026.06392,40.4854807,-80.332821,Path 1 – East segment 1,yes,701,2
collins_dr_62_A_from_rosbag_run2.csv,309.4,1698865026.26805,40.4854796,-80.3328224,Path 1 – East segment 1,yes,702,2
collins_dr_62_A_from_rosbag_run2.csv,309.6,1698865026.46574,40.4854783,-80.3328234,Path 1 – East segment 1,yes,703,2
collins_dr_62_A_from_rosbag_run2.csv,309.8,1698865026.66533,40.4854772,-80.3328249,Path 1 – East segment 1,yes,704,2
collins_dr_62_A_from_rosbag_run2.csv,310,1698865026.86568,40.4854761,-80.3328262,Path 1 – East segment 1,yes,705,2
collins_dr_62_A_from_rosbag_run1.csv,1068,1698862808.78046,40.4854641,-80.3328479,Path 1 – West segment 1,Path 1,1,4
collins_dr_62_A_from_rosbag_run1.csv,1068.2,1698862808.98125,40.4854629,-80.3328488,Path 1 – West segment 1,Path 1,2,4
collins_dr_62_A_from_rosbag_run1.csv,1068.4,1698862809.1849,40.4854619,-80.33285,Path 1 – West segment 1,Path 1,3,4
collins_dr_62_A_from_rosbag_run1.csv,1068.6,1698862809.38112,40.4854606,-80.3328507,Path 1 – West segment 1,Path 1,4,4
collins_dr_62_A_from_rosbag_run1.csv,1068.8,1698862809.58101,40.4854592,-80.3328514,Path 1 – West segment 1,Path 1,5,4
collins_dr_62_A_from_rosbag_run1.csv,1069,1698862809.78255,40.4854579,-80.332852,Path 1 – West segment 1,Path 1,6,4
collins_dr_62_A_from_rosbag_run1.csv,1069.2,1698862809.98077,40.4854567,-80.3328525,Path 1 – West segment 1,Path 1,7,4
collins_dr_62_A_from_rosbag_run1.csv,1069.4,1698862810.18132,40.4854554,-80.3328534,Path 1 – West segment 1,Path 1,8,4
collins_dr_62_A_from_rosbag_run1.csv,1069.6,1698862810.38132,40.4854543,-80.332854,Path 1 – West segment 1,Path 1,9,4
collins_dr_62_A_from_rosbag_run1.csv,1069.8,1698862810.5814,40.4854532,-80.3328542,Path 1 – West segment 1,Path 1,10,4
collins_dr_62_A_from_rosbag_run1.csv,1070,1698862810.78183,40.4854518,-80.3328546,Path 1 – West segment 1,Path 1,11,4
collins_dr_62_A_from_rosbag_run1.csv,1070.2,1698862810.9819,40.4854505,-80.3328545,Path 1 – West segment 1,Path 1,12,4
collins_dr_62_A_from_rosbag_run1.csv,1070.4,1698862811.18163,40.4854494,-80.3328545,Path 1 – West segment 1,Path 1,13,4
collins_dr_62_A_from_rosbag_run1.csv,1070.6,1698862811.38071,40.4854483,-80.3328545,Path 1 – West segment 1,Path 1,14,4
collins_dr_62_A_from_rosbag_run1.csv,1070.8,1698862811.58046,40.485447,-80.3328537,Path 1 – West segment 1,Path 1,15,4
collins_dr_62_A_from_rosbag_run1.csv,1071,1698862811.78157,40.4854458,-80.3328536,Path 1 – West segment 1,Path 1,16,4
collins_dr_62_A_from_rosbag_run1.csv,1071.2,1698862811.98229,40.4854446,-80.3328533,Path 1 – West segment 1,Path 1,17,4
collins_dr_62_A_from_rosbag_run1.csv,1071.4,1698862812.18361,40.4854434,-80.332853,Path 1 – West segment 1,Path 1,18,4
collins_dr_62_A_from_rosbag_run1.csv,1071.6,1698862812.38184,40.485442,-80.3328529,Path 1 – West segment 1,Path 1,19,4
collins_dr_62_A_from_rosbag_run1.csv,1071.8,1698862812.58462,40.4854407,-80.3328527,Path 1 – West segment 1,Path 1,20,4
collins_dr_62_A_from_rosbag_run1.csv,1072,1698862812.78151,40.4854393,-80.3328529,Path 1 – West segment 1,Path 1,21,4
collins_dr_62_A_from_rosbag_run1.csv,1072.2,1698862812.98163,40.4854379,-80.3328531,Path 1 – West segment 1,Path 1,22,4
collins_dr_62_A_from_rosbag_run1.csv,1072.4,1698862813.18189,40.4854364,-80.3328532,Path 1 – West segment 1,Path 1,23,4
collins_dr_62_A_from_rosbag_run1.csv,1072.6,1698862813.38242,40.4854351,-80.3328533,Path 1 – West segment 1,Path 1,24,4
collins_dr_62_A_from_rosbag_run1.csv,1072.8,1698862813.58373,40.485434,-80.3328534,Path 1 – West segment 1,Path 1,25,4
collins_dr_62_A_from_rosbag_run1.csv,1073,1698862813.78197,40.4854328,-80.3328531,Path 1 – West segment 1,Path 1,26,4
collins_dr_62_A_from_rosbag_run1.csv,1073.2,1698862813.98557,40.4854316,-80.3328528,Path 1 – West segment 1,Path 1,27,4
collins_dr_62_A_from_rosbag_run1.csv,1073.4,1698862814.18087,40.4854303,-80.3328526,Path 1 – West segment 1,Path 1,28,4
collins_dr_62_A_from_rosbag_run1.csv,1073.6,1698862814.38122,40.4854292,-80.3328523,Path 1 – West segment 1,Path 1,29,4
collins_dr_62_A_from_rosbag_run1.csv,1073.8,1698862814.58124,40.485428,-80.3328519,Path 1 – West segment 1,Path 1,30,4
collins_dr_62_A_from_rosbag_run1.csv,1074,1698862814.78069,40.4854268,-80.3328514,Path 1 – West segment 1,Path 1,31,4
collins_dr_62_A_from_rosbag_run1.csv,1074.2,1698862814.98245,40.4854257,-80.3328507,Path 1 – West segment 1,Path 1,32,4
collins_dr_62_A_from_rosbag_run1.csv,1074.4,1698862815.18115,40.4854247,-80.3328501,Path 1 – West segment 1,Path 1,33,4
collins_dr_62_A_from_rosbag_run1.csv,1074.6,1698862815.38241,40.4854234,-80.3328496,Path 1 – West segment 1,Path 1,34,4
collins_dr_62_A_from_rosbag_run1.csv,1074.8,1698862815.58159,40.4854222,-80.332849,Path 1 – West segment 1,Path 1,35,4
collins_dr_62_A_from_rosbag_run1.csv,1075,1698862815.78188,40.4854211,-80.3328487,Path 1 – West segment 1,Path 1,36,4
collins_dr_62_A_from_rosbag_run1.csv,1075.2,1698862815.98217,40.48542,-80.3328485,Path 1 – West segment 1,Path 1,37,4
collins_dr_62_A_from_rosbag_run1.csv,1075.4,1698862816.18185,40.4854189,-80.3328483,Path 1 – West segment 1,Path 1,38,4
collins_dr_62_A_from_rosbag_run1.csv,1075.6,1698862816.38276,40.4854177,-80.3328478,Path 1 – West segment 1,Path 1,39,4
collins_dr_62_A_from_rosbag_run1.csv,1075.8,1698862816.58281,40.4854165,-80.3328474,Path 1 – West segment 1,Path 1,40,4
collins_dr_62_A_from_rosbag_run1.csv,1076,1698862816.78232,40.4854153,-80.3328471,Path 1 – West segment 1,Path 1,41,4
collins_dr_62_A_from_rosbag_run1.csv,1076.2,1698862816.98195,40.4854142,-80.3328468,Path 1 – West segment 1,Path 1,42,4
collins_dr_62_A_from_rosbag_run1.csv,1076.4,1698862817.18253,40.4854132,-80.3328463,Path 1 – West segment 1,Path 1,43,4
collins_dr_62_A_from_rosbag_run1.csv,1076.6,1698862817.38342,40.485412,-80.332846,Path 1 – West segment 1,Path 1,44,4
collins_dr_62_A_from_rosbag_run1.csv,1076.8,1698862817.58152,40.4854109,-80.3328457,Path 1 – West segment 1,Path 1,45,4
collins_dr_62_A_from_rosbag_run1.csv,1077,1698862817.78131,40.4854096,-80.3328456,Path 1 – West segment 1,Path 1,46,4
collins_dr_62_A_from_rosbag_run1.csv,1077.2,1698862817.98098,40.4854085,-80.3328451,Path 1 – West segment 1,Path 1,47,4
collins_dr_62_A_from_rosbag_run1.csv,1077.4,1698862818.18272,40.4854074,-80.3328449,Path 1 – West segment 1,Path 1,48,4
collins_dr_62_A_from_rosbag_run1.csv,1077.6,1698862818.38206,40.4854062,-80.332845,Path 1 – West segment 1,Path 1,49,4
collins_dr_62_A_from_rosbag_run1.csv,1077.8,1698862818.58194,40.4854051,-80.3328451,Path 1 – West segment 1,Path 1,50,4
collins_dr_62_A_from_rosbag_run1.csv,1078,1698862818.78166,40.4854037,-80.332845,Path 1 – West segment 1,Path 1,51,4
collins_dr_62_A_from_rosbag_run1.csv,1078.2,1698862818.9811,40.4854025,-80.3328449,Path 1 – West segment 1,Path 1,52,4
collins_dr_62_A_from_rosbag_run1.csv,1078.4,1698862819.18234,40.4854013,-80.332845,Path 1 – West segment 1,Path 1,53,4
collins_dr_62_A_from_rosbag_run1.csv,1078.61,1698862819.39059,40.4854,-80.332845,Path 1 – West segment 1,Path 1,54,4
collins_dr_62_A_from_rosbag_run1.csv,1078.8,1698862819.58109,40.4853989,-80.3328451,Path 1 – West segment 1,Path 1,55,4
collins_dr_62_A_from_rosbag_run1.csv,1079,1698862819.78081,40.4853978,-80.332845,Path 1 – West segment 1,Path 1,56,4
collins_dr_62_A_from_rosbag_run1.csv,1079.2,1698862819.9808,40.4853967,-80.3328451,Path 1 – West segment 1,Path 1,57,4
collins_dr_62_A_from_rosbag_run1.csv,1079.4,1698862820.18164,40.4853953,-80.3328447,Path 1 – West segment 1,Path 1,58,4
collins_dr_62_A_from_rosbag_run1.csv,1079.6,1698862820.38103,40.485394,-80.3328447,Path 1 – West segment 1,Path 1,59,4
collins_dr_62_A_from_rosbag_run1.csv,1079.8,1698862820.581,40.4853927,-80.3328444,Path 1 – West segment 1,Path 1,60,4
collins_dr_62_A_from_rosbag_run1.csv,1080,1698862820.78087,40.4853916,-80.3328445,Path 1 – West segment 1,Path 1,61,4
collins_dr_62_A_from_rosbag_run1.csv,1080.2,1698862820.98029,40.4853903,-80.3328444,Path 1 – West segment 1,Path 1,62,4
collins_dr_62_A_from_rosbag_run1.csv,1080.4,1698862821.18041,40.4853888,-80.3328443,Path 1 – West segment 1,Path 1,63,4
collins_dr_62_A_from_rosbag_run1.csv,1080.6,1698862821.38137,40.4853874,-80.3328443,Path 1 – West segment 1,Path 1,64,4
collins_dr_62_A_from_rosbag_run1.csv,1080.8,1698862821.58113,40.4853862,-80.3328445,Path 1 – West segment 1,Path 1,65,4
collins_dr_62_A_from_rosbag_run1.csv,1081,1698862821.78093,40.4853848,-80.3328447,Path 1 – West segment 1,Path 1,66,4
collins_dr_62_A_from_rosbag_run1.csv,1081.2,1698862821.98233,40.4853835,-80.3328452,Path 1 – West segment 1,Path 1,67,4
collins_dr_62_A_from_rosbag_run1.csv,1081.4,1698862822.18074,40.4853821,-80.3328458,Path 1 – West segment 1,Path 1,68,4
collins_dr_62_A_from_rosbag_run1.csv,1081.6,1698862822.38144,40.4853807,-80.3328464,Path 1 – West segment 1,Path 1,69,4
collins_dr_62_A_from_rosbag_run1.csv,1081.8,1698862822.58145,40.4853794,-80.3328471,Path 1 – West segment 1,Path 1,70,4
collins_dr_62_A_from_rosbag_run1.csv,1082,1698862822.78052,40.4853776,-80.3328473,Path 1 – West segment 1,Path 1,71,4
collins_dr_62_A_from_rosbag_run1.csv,1082.2,1698862822.98077,40.4853763,-80.3328482,Path 1 – West segment 1,Path 1,72,4
collins_dr_62_A_from_rosbag_run1.csv,1082.4,1698862823.18192,40.4853746,-80.3328486,Path 1 – West segment 1,Path 1,73,4
collins_dr_62_A_from_rosbag_run1.csv,1082.6,1698862823.38127,40.4853732,-80.332849,Path 1 – West segment 1,Path 1,74,4
collins_dr_62_A_from_rosbag_run1.csv,1082.8,1698862823.58013,40.4853716,-80.3328495,Path 1 – West segment 1,Path 1,75,4
collins_dr_62_A_from_rosbag_run1.csv,1083,1698862823.77947,40.4853699,-80.33285,Path 1 – West segment 1,Path 1,76,4
collins_dr_62_A_from_rosbag_run1.csv,1083.2,1698862823.9803,40.4853686,-80.3328507,Path 1 – West segment 1,Path 1,77,4
collins_dr_62_A_from_rosbag_run1.csv,1083.4,1698862824.18098,40.4853667,-80.3328506,Path 1 – West segment 1,Path 1,78,4
collins_dr_62_A_from_rosbag_run1.csv,1083.6,1698862824.38048,40.4853654,-80.332851,Path 1 – West segment 1,Path 1,79,4
collins_dr_62_A_from_rosbag_run1.csv,1083.8,1698862824.5812,40.4853641,-80.3328512,Path 1 – West segment 1,Path 1,80,4
collins_dr_62_A_from_rosbag_run1.csv,1084,1698862824.78232,40.4853628,-80.3328514,Path 1 – West segment 1,Path 1,81,4
collins_dr_62_A_from_rosbag_run1.csv,1084.2,1698862824.98192,40.4853614,-80.3328515,Path 1 – West segment 1,Path 1,82,4
collins_dr_62_A_from_rosbag_run1.csv,1084.4,1698862825.18211,40.48536,-80.3328514,Path 1 – West segment 1,Path 1,83,4
collins_dr_62_A_from_rosbag_run1.csv,1084.6,1698862825.38112,40.4853585,-80.3328515,Path 1 – West segment 1,Path 1,84,4
collins_dr_62_A_from_rosbag_run1.csv,1084.8,1698862825.58156,40.4853574,-80.3328517,Path 1 – West segment 1,Path 1,85,4
collins_dr_62_A_from_rosbag_run1.csv,1085,1698862825.78067,40.4853563,-80.3328518,Path 1 – West segment 1,Path 1,86,4
collins_dr_62_A_from_rosbag_run1.csv,1085.2,1698862825.98144,40.4853549,-80.3328521,Path 1 – West segment 1,Path 1,87,4
collins_dr_62_A_from_rosbag_run1.csv,1085.4,1698862826.1822,40.485354,-80.3328522,Path 1 – West segment 1,Path 1,88,4
collins_dr_62_A_from_rosbag_run1.csv,1085.6,1698862826.38211,40.4853524,-80.3328519,Path 1 – West segment 1,Path 1,89,4
collins_dr_62_A_from_rosbag_run1.csv,1085.8,1698862826.58022,40.4853515,-80.332852,Path 1 – West segment 1,Path 1,90,4
collins_dr_62_A_from_rosbag_run1.csv,1086,1698862826.78166,40.4853502,-80.3328517,Path 1 – West segment 1,Path 1,91,4
collins_dr_62_A_from_rosbag_run1.csv,1086.2,1698862826.98158,40.4853489,-80.3328514,Path 1 – West segment 1,Path 1,92,4
collins_dr_62_A_from_rosbag_run1.csv,1086.4,1698862827.18006,40.4853476,-80.3328511,Path 1 – West segment 1,Path 1,93,4
collins_dr_62_A_from_rosbag_run1.csv,1086.6,1698862827.38095,40.4853465,-80.3328507,Path 1 – West segment 1,Path 1,94,4
collins_dr_62_A_from_rosbag_run1.csv,1086.8,1698862827.58124,40.4853454,-80.3328502,Path 1 – West segment 1,Path 1,95,4
collins_dr_62_A_from_rosbag_run1.csv,1087,1698862827.77983,40.4853441,-80.3328497,Path 1 – West segment 1,Path 1,96,4
collins_dr_62_A_from_rosbag_run1.csv,1087.2,1698862827.98147,40.4853431,-80.3328494,Path 1 – West segment 1,Path 1,97,4
collins_dr_62_A_from_rosbag_run1.csv,1087.4,1698862828.18067,40.4853419,-80.3328489,Path 1 – West segment 1,Path 1,98,4
collins_dr_62_A_from_rosbag_run1.csv,1087.6,1698862828.38061,40.4853409,-80.3328483,Path 1 – West segment 1,Path 1,99,4
collins_dr_62_A_from_rosbag_run1.csv,1087.8,1698862828.58064,40.48534,-80.3328478,Path 1 – West segment 1,Path 1,100,4
collins_dr_62_A_from_rosbag_run1.csv,1088,1698862828.78067,40.4853388,-80.3328472,Path 1 – West segment 1,Path 1,101,4
collins_dr_62_A_from_rosbag_run1.csv,1088.2,1698862828.98035,40.4853378,-80.3328464,Path 1 – West segment 1,Path 1,102,4
collins_dr_62_A_from_rosbag_run1.csv,1088.4,1698862829.18203,40.4853366,-80.3328459,Path 1 – West segment 1,Path 1,103,4
collins_dr_62_A_from_rosbag_run1.csv,1088.6,1698862829.38206,40.4853358,-80.3328455,Path 1 – West segment 1,Path 1,104,4
collins_dr_62_A_from_rosbag_run1.csv,1088.8,1698862829.58074,40.4853345,-80.3328451,Path 1 – West segment 1,Path 1,105,4
collins_dr_62_A_from_rosbag_run1.csv,1089,1698862829.78243,40.4853334,-80.3328445,Path 1 – West segment 1,Path 1,106,4
collins_dr_62_A_from_rosbag_run1.csv,1089.2,1698862829.98174,40.4853324,-80.3328444,Path 1 – West segment 1,Path 1,107,4
collins_dr_62_A_from_rosbag_run1.csv,1089.4,1698862830.18178,40.485331,-80.3328437,Path 1 – West segment 1,Path 1,108,4
collins_dr_62_A_from_rosbag_run1.csv,1089.6,1698862830.38047,40.4853299,-80.3328434,Path 1 – West segment 1,Path 1,109,4
collins_dr_62_A_from_rosbag_run1.csv,1089.8,1698862830.58139,40.4853287,-80.332843,Path 1 – West segment 1,Path 1,110,4
collins_dr_62_A_from_rosbag_run1.csv,1090,1698862830.78093,40.4853279,-80.332843,Path 1 – West segment 1,Path 1,111,4
collins_dr_62_A_from_rosbag_run1.csv,1090.2,1698862830.98085,40.4853266,-80.3328424,Path 1 – West segment 1,Path 1,112,4
collins_dr_62_A_from_rosbag_run1.csv,1090.4,1698862831.17981,40.485325,-80.3328421,Path 1 – West segment 1,Path 1,113,4
collins_dr_62_A_from_rosbag_run1.csv,1090.6,1698862831.38179,40.485324,-80.3328418,Path 1 – West segment 1,Path 1,114,4
collins_dr_62_A_from_rosbag_run1.csv,1090.8,1698862831.58073,40.4853228,-80.3328415,Path 1 – West segment 1,Path 1,115,4
collins_dr_62_A_from_rosbag_run1.csv,1091,1698862831.78174,40.4853219,-80.3328415,Path 1 – West segment 1,Path 1,116,4
collins_dr_62_A_from_rosbag_run1.csv,1091.2,1698862831.98112,40.4853208,-80.3328408,Path 1 – West segment 1,Path 1,117,4
collins_dr_62_A_from_rosbag_run1.csv,1091.4,1698862832.18188,40.4853197,-80.3328405,Path 1 – West segment 1,Path 1,118,4
collins_dr_62_A_from_rosbag_run1.csv,1091.6,1698862832.38016,40.4853184,-80.3328399,Path 1 – West segment 1,Path 1,119,4
collins_dr_62_A_from_rosbag_run1.csv,1091.8,1698862832.58196,40.4853173,-80.3328398,Path 1 – West segment 1,Path 1,120,4
collins_dr_62_A_from_rosbag_run1.csv,1092,1698862832.78208,40.4853162,-80.3328396,Path 1 – West segment 1,Path 1,121,4
collins_dr_62_A_from_rosbag_run1.csv,1092.2,1698862832.98078,40.4853152,-80.3328392,Path 1 – West segment 1,Path 1,122,4
collins_dr_62_A_from_rosbag_run1.csv,1092.4,1698862833.18157,40.4853138,-80.3328384,Path 1 – West segment 1,Path 1,123,4
collins_dr_62_A_from_rosbag_run1.csv,1092.6,1698862833.38128,40.4853126,-80.332838,Path 1 – West segment 1,Path 1,124,4
collins_dr_62_A_from_rosbag_run1.csv,1092.8,1698862833.58094,40.4853115,-80.3328376,Path 1 – West segment 1,Path 1,125,4
collins_dr_62_A_from_rosbag_run1.csv,1093,1698862833.78183,40.4853105,-80.3328374,Path 1 – West segment 1,Path 1,126,4
collins_dr_62_A_from_rosbag_run1.csv,1093.2,1698862833.98182,40.4853094,-80.332837,Path 1 – West segment 1,Path 1,127,4
collins_dr_62_A_from_rosbag_run1.csv,1093.4,1698862834.18163,40.485308,-80.3328365,Path 1 – West segment 1,Path 1,128,4
collins_dr_62_A_from_rosbag_run1.csv,1093.6,1698862834.38221,40.4853067,-80.332836,Path 1 – West segment 1,Path 1,129,4
collins_dr_62_A_from_rosbag_run1.csv,1093.81,1698862834.58586,40.4853057,-80.3328356,Path 1 – West segment 1,Path 1,130,4
collins_dr_62_A_from_rosbag_run1.csv,1094,1698862834.7817,40.4853047,-80.332835,Path 1 – West segment 1,Path 1,131,4
collins_dr_62_A_from_rosbag_run1.csv,1094.2,1698862834.98062,40.4853036,-80.3328347,Path 1 – West segment 1,Path 1,132,4
collins_dr_62_A_from_rosbag_run1.csv,1094.4,1698862835.18079,40.4853025,-80.3328342,Path 1 – West segment 1,Path 1,133,4
collins_dr_62_A_from_rosbag_run1.csv,1094.6,1698862835.3804,40.4853016,-80.3328337,Path 1 – West segment 1,Path 1,134,4
collins_dr_62_A_from_rosbag_run1.csv,1094.8,1698862835.58088,40.4853007,-80.3328333,Path 1 – West segment 1,Path 1,135,4
collins_dr_62_A_from_rosbag_run1.csv,1095,1698862835.78093,40.4852995,-80.3328328,Path 1 – West segment 1,Path 1,136,4
collins_dr_62_A_from_rosbag_run1.csv,1095.2,1698862835.98143,40.4852984,-80.3328325,Path 1 – West segment 1,Path 1,137,4
collins_dr_62_A_from_rosbag_run1.csv,1095.4,1698862836.18183,40.4852972,-80.3328314,Path 1 – West segment 1,Path 1,138,4
collins_dr_62_A_from_rosbag_run1.csv,1095.6,1698862836.3805,40.4852961,-80.3328312,Path 1 – West segment 1,Path 1,139,4
collins_dr_62_A_from_rosbag_run1.csv,1095.8,1698862836.58103,40.4852951,-80.3328302,Path 1 – West segment 1,Path 1,140,4
collins_dr_62_A_from_rosbag_run1.csv,1096,1698862836.78149,40.4852941,-80.33283,Path 1 – West segment 1,Path 1,141,4
collins_dr_62_A_from_rosbag_run1.csv,1096.2,1698862836.98075,40.485293,-80.3328292,Path 1 – West segment 1,Path 1,142,4
collins_dr_62_A_from_rosbag_run1.csv,1096.4,1698862837.18122,40.485292,-80.3328288,Path 1 – West segment 1,Path 1,143,4
collins_dr_62_A_from_rosbag_run1.csv,1096.6,1698862837.38156,40.4852908,-80.3328282,Path 1 – West segment 1,Path 1,144,4
collins_dr_62_A_from_rosbag_run1.csv,1096.8,1698862837.58197,40.4852899,-80.3328278,Path 1 – West segment 1,Path 1,145,4
collins_dr_62_A_from_rosbag_run1.csv,1097,1698862837.78071,40.4852885,-80.3328277,Path 1 – West segment 1,Path 1,146,4
collins_dr_62_A_from_rosbag_run1.csv,1097.2,1698862837.98263,40.4852873,-80.3328273,Path 1 – West segment 1,Path 1,147,4
collins_dr_62_A_from_rosbag_run1.csv,1097.4,1698862838.18157,40.4852861,-80.3328268,Path 1 – West segment 1,Path 1,148,4
collins_dr_62_A_from_rosbag_run1.csv,1097.6,1698862838.38066,40.4852852,-80.3328268,Path 1 – West segment 1,Path 1,149,4
collins_dr_62_A_from_rosbag_run1.csv,1097.8,1698862838.58222,40.485284,-80.3328269,Path 1 – West segment 1,Path 1,150,4
collins_dr_62_A_from_rosbag_run1.csv,1098,1698862838.78183,40.4852826,-80.3328266,Path 1 – West segment 1,Path 1,151,4
collins_dr_62_A_from_rosbag_run1.csv,1098.2,1698862838.98121,40.4852816,-80.3328268,Path 1 – West segment 1,Path 1,152,4
collins_dr_62_A_from_rosbag_run1.csv,1098.4,1698862839.18134,40.4852804,-80.3328264,Path 1 – West segment 1,Path 1,153,4
collins_dr_62_A_from_rosbag_run1.csv,1098.6,1698862839.38195,40.4852791,-80.3328264,Path 1 – West segment 1,Path 1,154,4
collins_dr_62_A_from_rosbag_run1.csv,1098.8,1698862839.58128,40.4852781,-80.3328262,Path 1 – West segment 1,Path 1,155,4
collins_dr_62_A_from_rosbag_run1.csv,1099,1698862839.78204,40.4852773,-80.3328261,Path 1 – West segment 1,Path 1,156,4
collins_dr_62_A_from_rosbag_run1.csv,1099.2,1698862839.98076,40.4852761,-80.3328257,Path 1 – West segment 1,Path 1,157,4
collins_dr_62_A_from_rosbag_run1.csv,1099.4,1698862840.18149,40.4852751,-80.3328253,Path 1 – West segment 1,Path 1,158,4
collins_dr_62_A_from_rosbag_run1.csv,1099.6,1698862840.38233,40.4852738,-80.3328248,Path 1 – West segment 1,Path 1,159,4
collins_dr_62_A_from_rosbag_run1.csv,1099.8,1698862840.58036,40.4852727,-80.3328247,Path 1 – West segment 1,Path 1,160,4
collins_dr_62_A_from_rosbag_run1.csv,1100,1698862840.78194,40.4852718,-80.3328243,Path 1 – West segment 1,Path 1,161,4
collins_dr_62_A_from_rosbag_run1.csv,1100.2,1698862840.98121,40.4852705,-80.3328238,Path 1 – West segment 1,Path 1,162,4
collins_dr_62_A_from_rosbag_run1.csv,1100.4,1698862841.18139,40.4852694,-80.3328233,Path 1 – West segment 1,Path 1,163,4
collins_dr_62_A_from_rosbag_run1.csv,1100.6,1698862841.38002,40.4852684,-80.3328227,Path 1 – West segment 1,Path 1,164,4
collins_dr_62_A_from_rosbag_run1.csv,1100.8,1698862841.58202,40.4852673,-80.3328225,Path 1 – West segment 1,Path 1,165,4
collins_dr_62_A_from_rosbag_run1.csv,1101,1698862841.78129,40.4852661,-80.3328224,Path 1 – West segment 1,Path 1,166,4
